Hash40 Hex,Label,Source,Function Address,Function Name,Function Symbol,Function Demangled,Load Address
0x13caffac44,run_brake_brake_mul,scan,006d6750,FUN_006d6750,,,006d4240
0x13caffac44,run_brake_brake_mul,scan,006d9f00,FUN_006d9f00,,,006d8464
0x9aeeef4d9,run_first,scan,005d5ef8,FUN_005d5ef8,,,005d6320
0xc22f0ad73,run_interval,scan,005d63e4,FUN_005d63e4,,,005d6408
0x12ae7e6389,run_left_end_frame,scan,007a9db0,FUN_007a9db0,,,00793618
0x12ae7e6389,run_left_end_frame,scan,007a9db0,FUN_007a9db0,,,007936a0
0xd5aaabf9b,run_speed_max,scan,006d5b00,FUN_006d5b00,,,006d3c98
0xd5aaabf9b,run_speed_max,scan,0116d9a0,FUN_0116d9a0,,,0116c958
0xd5aaabf9b,run_speed_max,scan,0116d9a0,FUN_0116d9a0,,,0116cea4
0x135a1d080d,run_speed_ratio_min,scan,006d5b00,FUN_006d5b00,,,006d3cb8
0xeaed35762,rush_end_frame,scan,00aef178,FUN_00aef178,,,00aefe88
0xeaed35762,rush_end_frame,scan,00aef178,FUN_00aef178,,,00af0050
0x1a47147064,rush_hit_effect_rand_ofs_x,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c5944
0x1a47147064,rush_hit_effect_rand_ofs_x,scan,003fd470,FUN_003fd470,,,003fd544
0x1a301340f2,rush_hit_effect_rand_ofs_y,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c59fc
0x1a301340f2,rush_hit_effect_rand_ofs_y,scan,003fd470,FUN_003fd470,,,003fd54c
0x1aa91a1148,rush_hit_effect_rand_ofs_z,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c5ab4
0x1aa91a1148,rush_hit_effect_rand_ofs_z,scan,003fd470,FUN_003fd470,,,003fd554
0x11b0ecf0b,s,scan,006a786c,switchD_006b5b5c::caseD_2710,,,006a8c74
0xa91543074,s_antenna4,scan,00f51ef0,FUN_00f51ef0,,,00f52050
0xb95d0753f,s_gp_normal,scan,01738fc0,FUN_01738fc0,,,017b030c
0xb95d0753f,s_gp_normal,scan,017853b0,FUN_017853b0,,,017854dc
0xb95d0753f,s_gp_normal,scan,01789cc0,FUN_01789cc0,,,01789dac
0xb95d0753f,s_gp_normal,scan,0179e030,FUN_0179e030,,,0179e09c
0xb95d0753f,s_gp_normal,scan,01a569e0,FUN_01a569e0,,,01a57184
0xb95d0753f,s_gp_normal,scan,02311f9c,switchD_0234ed34::caseD_5,,,0231214c
0xb95d0753f,s_gp_normal,scan,02311f9c,switchD_0234ed34::caseD_5,,,0231229c
0xb95d0753f,s_gp_normal,scan,02311f9c,switchD_0234ed34::caseD_5,,,023123ec
0xb95d0753f,s_gp_normal,scan,02311f9c,switchD_0234ed34::caseD_5,,,0231252c
0xb95d0753f,s_gp_normal,scan,02311f9c,switchD_0234ed34::caseD_5,,,02312670
0xb95d0753f,s_gp_normal,scan,023559b0,FUN_023559b0,,,02355a90
0xb95d0753f,s_gp_normal,scan,0236c8e4,FUN_0236c8e4,,,0236c9c0
0xb95d0753f,s_gp_normal,scan,0236d304,FUN_0236d304,,,0236d41c
0xb95d0753f,s_gp_normal,scan,0236ed74,FUN_0236ed74,,,0236f584
0xb95d0753f,s_gp_normal,scan,0237eb00,FUN_0237eb00,,,0237f8d0
0xb95d0753f,s_gp_normal,scan,0237eb00,FUN_0237eb00,,,0237fa58
0xb95d0753f,s_gp_normal,scan,0237eb00,FUN_0237eb00,,,0238050c
0xb95d0753f,s_gp_normal,scan,03304ba0,FUN_03304ba0,,,03304be4
0xb95d0753f,s_gp_normal,scan,03304ba0,FUN_03304ba0,,,03304f6c
0x1272250f61,sacrifice_speed_up,scan,007a4840,FUN_007a4840,,,007a4d6c
0x4a07a9211,sand,scan,025f4660,FUN_025f4660,,,025f487c
0x4a07a9211,sand,scan,031b1d90,FUN_031b1d90,,,031b1f28
0x4a07a9211,sand,scan,031b3880,FUN_031b3880,,,031b3a18
0x4a07a9211,sand,scan,031b62f0,FUN_031b62f0,,,031b64d0
0x4a07a9211,sand,scan,031b7580,FUN_031b7580,,,03197c10
0x4a07a9211,sand,scan,031e88d0,FUN_031e88d0,,,031e9138
0x4a07a9211,sand,scan,031e88d0,FUN_031e88d0,,,031e94d8
0x4a07a9211,sand,scan,031fe710,FUN_031fe710,,,031fe91c
0xa2a2aad88,saturation,scan,0076b004,FUN_0076b004,,,0076b7dc
0xa2a2aad88,saturation,scan,0076b9ac,FUN_0076b9ac,,,0076bffc
0xa2a2aad88,saturation,scan,0076c190,FUN_0076c190,,,0076c7d8
0xa2a2aad88,saturation,scan,0076c968,FUN_0076c968,,,0076cfa8
0xa2a2aad88,saturation,scan,0149eda0,FUN_0149eda0,,,0149f214
0xa2a2aad88,saturation,scan,0149fac0,FUN_0149fac0,,,0149ff34
0x455663ade,save,scan,032edac0,FUN_032edac0,,,032ee19c
0x7b8bd8804,save_no,scan,02592580,FUN_02592580,,,02593b14
0x7b8bd8804,save_no,scan,02595fec,FUN_02595fec,,,02596184
0x7b8bd8804,save_no,scan,02599050,switchD_025a4524::caseD_3,,,025991e8
0x7b8bd8804,save_no,scan,0324f6c0,FUN_0324f6c0,,,0324f8c4
0x7b8bd8804,save_no,scan,0325de80,FUN_0325de80,,,0325e084
0x7b8bd8804,save_no,scan,03263dc0,FUN_03263dc0,,,03263ff8
0x7b8bd8804,save_no,scan,032640e0,FUN_032640e0,,,032641cc
0x7b8bd8804,save_no,scan,03267830,FUN_03267830,,,03267a34
0x7b8bd8804,save_no,scan,0327e9f0,FUN_0327e9f0,,,0327ebf4
0x7b8bd8804,save_no,scan,0327f0e0,FUN_0327f0e0,,,0327f2e4
0x7b8bd8804,save_no,scan,03283af0,FUN_03283af0,,,03283cf4
0x7b8bd8804,save_no,scan,032859c0,FUN_032859c0,,,03285aa4
0x7b8bd8804,save_no,scan,03287ce0,FUN_03287ce0,,,03287ee4
0x7b8bd8804,save_no,scan,032893b0,FUN_032893b0,,,03289494
0x7b8bd8804,save_no,scan,0328cbe0,FUN_0328cbe0,,,0328cde4
0x7b8bd8804,save_no,scan,0328e980,FUN_0328e980,,,0328eb84
0x7b8bd8804,save_no,scan,0329a08c,FUN_0329a08c,,,0329a0c0
0x7b8bd8804,save_no,scan,032b1990,FUN_032b1990,,,032b1b94
0x7b8bd8804,save_no,scan,032b2c20,FUN_032b2c20,,,032b2d0c
0x7b8bd8804,save_no,scan,032b6760,FUN_032b6760,,,032b6964
0x7b8bd8804,save_no,scan,032b9a90,FUN_032b9a90,,,032b9c94
0x1ba4fdb7c8,saving_damage_air_frame_lv3,scan,006c48f0,FUN_006c48f0,,,006c494c
0x5ec462584,scale,scan,008bcc60,FUN_008bcc60,,,008bce58
0x5ec462584,scale,scan,00900e7c,FUN_00900e7c,,,008f3c80
0x5ec462584,scale,scan,00900e7c,FUN_00900e7c,,,008f4c74
0x5ec462584,scale,scan,00a46750,FUN_00a46750,,,00a468e8
0x5ec462584,scale,scan,00a63860,FUN_00a63860,,,00a63a10
0x5ec462584,scale,scan,00adfedc,FUN_00adfedc,,,00ae0204
0x5ec462584,scale,scan,00adfedc,FUN_00adfedc,,,00ae11d8
0x5ec462584,scale,scan,00da035c,FUN_00da035c,,,00da0800
0x5ec462584,scale,scan,00da035c,FUN_00da035c,,,00da17f4
0x5ec462584,scale,scan,00e38ca0,FUN_00e38ca0,,,00e2f6b0
0x5ec462584,scale,scan,00e38ca0,FUN_00e38ca0,,,00e306a0
0x5ec462584,scale,scan,00e78478,FUN_00e78478,,,00e65aac
0x5ec462584,scale,scan,00e78478,FUN_00e78478,,,00e66a4c
0x5ec462584,scale,scan,0102d22c,FUN_0102d22c,,,0102d544
0x5ec462584,scale,scan,0102d22c,FUN_0102d22c,,,0102e4ec
0x5ec462584,scale,scan,01126c88,FUN_01126c88,,,01126fb0
0x5ec462584,scale,scan,01126c88,FUN_01126c88,,,01127fa4
0x5ec462584,scale,scan,0138948c,FUN_0138948c,,,01389998
0x5ec462584,scale,scan,014a0c10,FUN_014a0c10,,,014a0c34
0x5ec462584,scale,scan,014ce430,FUN_014ce430,,,014ce780
0x5ec462584,scale,scan,015bb3b0,FUN_015bb3b0,,,015b4f78
0x5ec462584,scale,scan,01ea1274,FUN_01ea1274,,,01ea20e4
0x5ec462584,scale,scan,0307e310,FUN_0307e310,,,0307e748
0x5ec462584,scale,scan,030c9740,FUN_030c9740,,,030caf80
0x5ec462584,scale,scan,0328a450,FUN_0328a450,,,0328a778
0x5ec462584,scale,scan,0328a450,FUN_0328a450,,,0328ae28
0x5ec462584,scale,scan,034951b0,FUN_034951b0,,,0349520c
0x6c3efa2f4,scale_,scan,020ee600,FUN_020ee600,,,020ee810
0x6c3efa2f4,scale_,scan,0240c870,FUN_0240c870,,,0240cce4
0x9e35389aa,scale_add,scan,03431290,FUN_03431290,,,0343149c
0x9833fd8c4,scale_max,scan,01265144,switchD_012701dc::caseD_0,,,01265698
0x9833fd8c4,scale_max,scan,03408fd0,FUN_03408fd0,,,03409080
0x9833fd8c4,scale_max,scan,03457b50,FUN_03457b50,,,03457c0c
0x9833fd8c4,scale_max,scan,03532280,FUN_03532280,,,03532340
0x9bf32e79d,scale_min,scan,01265144,switchD_012701dc::caseD_0,,,01265748
0x9bf32e79d,scale_min,scan,03408fd0,FUN_03408fd0,,,034090a4
0x9bf32e79d,scale_min,scan,03532280,FUN_03532280,,,03532364
0x9b74bdbec,scale_mul,scan,03431290,FUN_03431290,,,0343146c
0x9b74bdbec,scale_mul,scan,03457b50,FUN_03457b50,,,03457c4c
0x815e388f6,scale_x_,scan,013371e4,FUN_013371e4,,,01337e84
0x80cf8b9b7,scale_y_,scan,013371e4,FUN_013371e4,,,01337e8c
0x3a44fde15,sch,scan,02905be0,FUN_02905be0,,,029062a8
0x499a27414,sch0,scan,02908320,FUN_02908320,,,029091cc
0x477ac1538,sch2,scan,02908320,FUN_02908320,,,029091b8
0x400ab25ae,sch3,scan,02908320,FUN_02908320,,,02908588
0x49ecfb00d,sch4,scan,02908320,FUN_02908320,,,029091e0
0x12f203901a,school_gauge_speed,scan,0258a13c,FUN_0258a13c,,,0258a628
0x12e9b6def6,school_skill_bonus,scan,0258ae38,FUN_0258ae38,,,0258c214
0x532993751,score,scan,023e42d8,FUN_023e42d8,,,023e442c
0x532993751,score,scan,023e45fc,FUN_023e45fc,,,023e47c8
0xfc8fb39f4,score_boss_base,scan,0150b140,FUN_0150b140,,,0150d4ac
0x21b7d7a251,score_boss_difficulty_coefficient,scan,0150b140,FUN_0150b140,,,0150d5b8
0x2198f33a35,score_difficulty_coefficient_base,scan,0150b140,FUN_0150b140,,,0150b4c8
0x2198f33a35,score_difficulty_coefficient_base,scan,0150b140,FUN_0150b140,,,0150b678
0x20868a649c,score_difficulty_coefficient_mul,scan,0150b140,FUN_0150b140,,,0150b57c
0x20868a649c,score_difficulty_coefficient_mul,scan,0150b140,FUN_0150b140,,,0150b680
0x126a26d07f,score_perfect_base,scan,0150b140,FUN_0150b140,,,0150b688
0x16bf8b18e2,score_time_coefficient,scan,0150b140,FUN_0150b140,,,0150b3dc
0x18f1f89a72,screen_effect_fade_frame,scan,00824040,FUN_00824040,,,00824238
0x1aa6cd404c,screen_effect_remove_frame,scan,00973220,FUN_00973220,,,009734d8
0x5d05df2ac,screw,xref,006daf20,FUN_006daf20,,,006db058
0x6ed173e83,scroll,scan,014bc0e0,FUN_014bc0e0,,,014bc9d8
0x6ed173e83,scroll,scan,014bc0e0,FUN_014bc0e0,,,014bca44
0xb96c232a6,scroll_rate,scan,0062bf60,FUN_0062bf60,,,0062c094
0xb96c232a6,scroll_rate,scan,006f3c00,FUN_006f3c00,,,006f3d90
0x18cde09792,scroll_rate_change_frame,scan,0062bf60,FUN_0062bf60,,,0062c0b4
0x27813ad1d,se,xref,03029ee8,FUN_03029ee8,,,0302cab4
0x27813ad1d,se,scan,014c2880,FUN_014c2880,,,014c288c
0x1892fcf914,se_bayonetta_special_l01,scan,00826850,FUN_00826850,,,00826d70
0x243fbf8a92,se_campaign_info_jingle_attacks4shit,scan,02573940,FUN_02573940,,,02575458
0x15af703857,se_common_cliff_catch,scan,00581c30,FUN_00581c30,,,00581c84
0x15af703857,se_common_cliff_catch,scan,005842c0,FUN_005842c0,,,00584310
0x1685f3e443,se_common_hit_nodamage,scan,004d05b0,FUN_004d05b0,,,004d06e4
0x17f2dae1a4,se_duckhunt_special_l03,scan,033eb550,FUN_033eb550,,,033eb888
0xca1f6c383,se_fade_time,scan,01654eb0,FUN_01654eb0,,,0162faac
0xca1f6c383,se_fade_time,scan,01654eb0,FUN_01654eb0,,,0162fbcc
0xca1f6c383,se_fade_time,scan,01654eb0,FUN_01654eb0,,,0162fbe4
0xca1f6c383,se_fade_time,scan,01654eb0,FUN_01654eb0,,,0162fc8c
0xca1f6c383,se_fade_time,scan,01654eb0,FUN_01654eb0,,,0162fca4
0x103cf1870c,se_item_metalbox,scan,00696d90,app::FighterSpecializer_Jack::check_doyle_summon_dispatch,_ZN3app23FighterSpecializer_Jack27check_doyle_summon_dispatchERNS_26BattleObjectModuleAccessorEbb,"undefined app::FighterSpecializer_Jack::check_doyle_summon_dispatch(app::BattleObjectModuleAccessor &,bool,bool)",00665f94
0x110f909727,se_ken_guard_just,scan,00694d70,app::FighterSpecializer_Inkling::get_roller_check_velo_y,_ZN3app26FighterSpecializer_Inkling23get_roller_check_velo_yERNS_7FighterE,undefined app::FighterSpecializer_Inkling::get_roller_check_velo_y(app::Fighter &),00694d78
0x7b816b0fe,se_kind,scan,032edac0,FUN_032edac0,,,032ee0ec
0x46ff5b54d,se_l,scan,025e8180,FUN_025e8180,,,025e8470
0x418f285db,se_m,scan,025e8180,FUN_025e8180,,,025e8558
0xcfe4b9b7e,se_pitch_big,scan,0062a4d0,FUN_0062a4d0,,,0062a5e8
0xecc9bae0f,se_pitch_small,scan,0062a4d0,FUN_0062a4d0,,,0062a5cc
0x11944302d8,se_ryu_guard_just,scan,00694d70,app::FighterSpecializer_Inkling::get_roller_check_velo_y,_ZN3app26FighterSpecializer_Inkling23get_roller_check_velo_yERNS_7FighterE,undefined app::FighterSpecializer_Inkling::get_roller_check_velo_y(app::Fighter &),00694d90
0x4e2fdb8b8,se_s,scan,025e8180,FUN_025e8180,,,025e8628
0x1054fc4a8c,se_snake_final05,scan,011b9920,FUN_011b9920,,,011b9a0c
0x1054fc4a8c,se_snake_final05,scan,011b9920,FUN_011b9920,,,011b9bfc
0x105d4a06a7,se_snake_final09,scan,011b9510,app::item::specialized_param_float,_ZN3app4item23specialized_param_floatEP9lua_StateNS_25ItemSpecializedParamFloatE,"undefined app::item::specialized_param_float(lua_State *,app::ItemSpecializedParamFloat)",011b95b0
0x5de56090d,se_ss,scan,025e8180,FUN_025e8180,,,025e86f8
0x156fdf29ba,se_trail_commandclick,scan,01267a20,FUN_01267a20,,,01267c50
0x13a894c24c,search_enemy_radius,scan,00adc180,FUN_00adc180,,,00adc3cc
0xc6fc086b1,search_field,scan,0258c664,FUN_0258c664,,,0258c750
0xde29e0145,search_radius,scan,011b8d40,FUN_011b8d40,,,011b8e18
0x12c1d971d8,search_skill_bonus,scan,0258c664,FUN_0258c664,,,0258c68c
0xfb54bdfa5,second_duration,scan,036d7b04,switchD_03705ee0::caseD_0,,,036b6e30
0x1590c882f1,secret_stage_place_id,scan,032b2030,FUN_032b2030,,,032b2374
0x1590c882f1,secret_stage_place_id,scan,032b3960,FUN_032b3960,,,032b3c24
0x44487e306,seed,scan,0319ca30,FUN_0319ca30,,,0319cc04
0x13a60db3bc,seiryu_alst_voice01,scan,03053d70,FUN_03053d70,,,03054178
0x133f04e206,seiryu_alst_voice02,scan,03053d70,FUN_03053d70,,,03054298
0x134803d290,seiryu_alst_voice03,scan,03053d70,FUN_03053d70,,,03053f2c
0x13a16077a5,seiryu_alst_voice05,scan,03053d70,FUN_03053d70,,,03054164
0x133869261f,seiryu_alst_voice06,scan,03053d70,FUN_03053d70,,,030541ec
0x134f6e1689,seiryu_alst_voice07,scan,03053d70,FUN_03053d70,,,03053f40
0x13a8d63b8e,seiryu_alst_voice09,scan,03053d70,FUN_03053d70,,,03054238
0x13c811b26b,seiryu_alst_voice10,scan,03053d70,FUN_03053d70,,,0305424c
0x13401f5a28,seiryu_call_voice01,scan,03053d70,FUN_03053d70,,,030542ac
0x15ad3f67de,seiryu_climax_voice01,scan,03053d70,FUN_03053d70,,,03054208
0x1534363664,seiryu_climax_voice02,scan,03053d70,FUN_03053d70,,,03054120
0x15433106f2,seiryu_climax_voice03,scan,03053d70,FUN_03053d70,,,03054134
0x139749ca38,seiryu_down_voice01,scan,03053d70,FUN_03053d70,,,03053f54
0x130e409b82,seiryu_down_voice02,scan,03053d70,FUN_03053d70,,,030541d8
0x14c9b58a86,seiryu_final_voice01,scan,03053d70,FUN_03053d70,,,03054040
0x1450bcdb3c,seiryu_final_voice02,scan,03053d70,FUN_03053d70,,,03054018
0x18f5c0833d,seiryu_soliloquy_voice02,scan,03053d70,FUN_03053d70,,,030540ac
0x181ca32608,seiryu_soliloquy_voice04,scan,03053d70,FUN_03053d70,,,03054268
0x186ba4169e,seiryu_soliloquy_voice05,scan,03053d70,FUN_03053d70,,,0305427c
0x18f2ad4724,seiryu_soliloquy_voice06,scan,03053d70,FUN_03053d70,,,03054098
0x1885aa77b2,seiryu_soliloquy_voice07,scan,03053d70,FUN_03053d70,,,03054084
0x1815156a23,seiryu_soliloquy_voice08,scan,03053d70,FUN_03053d70,,,030541bc
0x14ba535d19,seiryu_start_voice01,scan,03053d70,FUN_03053d70,,,0305402c
0x1654d84deb,seiryu_support_voice01,scan,03053d70,FUN_03053d70,,,030542dc
0x16cdd11c51,seiryu_support_voice02,scan,03053d70,FUN_03053d70,,,030541a8
0x16bad62cc7,seiryu_support_voice03,scan,03053d70,FUN_03053d70,,,03053fac
0x1624b2b964,seiryu_support_voice04,scan,03053d70,FUN_03053d70,,,0305421c
0x1653b589f2,seiryu_support_voice05,scan,03053d70,FUN_03053d70,,,030542c8
0x16cabcd848,seiryu_support_voice06,scan,03053d70,FUN_03053d70,,,03053fd4
0x16bdbbe8de,seiryu_support_voice07,scan,03053d70,FUN_03053d70,,,03053fc0
0x118fb0fefb,seiryu_up_voice01,scan,03053d70,FUN_03053d70,,,030540f0
0x1116b9af41,seiryu_up_voice02,scan,03053d70,FUN_03053d70,,,030540dc
0xdea2b4638,select_random,scan,03294dc0,FUN_03294dc0,,,032975e0
0xc6b680232,select_stage,scan,0326f878,FUN_0326f878,,,03297518
0x17010bed7e,self_clock_effect_frame,scan,00826850,FUN_00826850,,,00826c3c
0xf79c3b0b2,self_slow_frame,scan,00826850,FUN_00826850,,,00826a5c
0x85286d72b,sequence,xref,03029ee8,FUN_03029ee8,,,0302cb30
0x10f6d7f433,serial_hit_frame,xref,02fe09ec,FUN_02fe09ec,,,03073018
0x10f6d7f433,serial_hit_frame,scan,02a25e9c,switchD_02a3e7b8::caseD_3,,,02a264dc
0x97824a0a0,set_final,scan,034cb9d0,FUN_034cb9d0,,,034cbb34
0x75314568b,set_off,scan,005e0130,FUN_005e0130,,,005e11fc
0x75314568b,set_off,scan,00605558,switchD_005e30bc::caseD_605558,,,00605d18
0x5349f8ee9,setbl,xref,03029ee8,FUN_03029ee8,,,0302c790
0x105274ba4f,sf_situationlink,scan,03255960,FUN_03255960,,,03255b60
0x9286d7694,sh_param0,scan,00388420,FUN_00388420,,,003885f4
0xbed6975c9,sh_param0_e,scan,003880e4,FUN_003880e4,,,003883c8
0x95f6a4602,sh_param1,scan,003880e4,FUN_003880e4,,,00388164
0x95f6a4602,sh_param1,scan,003880e4,FUN_003880e4,,,003881dc
0xbecab1ffe,sh_param1_e,scan,003880e4,FUN_003880e4,,,0038832c
0xbecab1ffe,sh_param1_e,scan,00388420,FUN_00388420,,,0038844c
0x16b53c9182,shadowmap_effect_param,scan,01334888,FUN_01334888,,,01333674
0x5ab186afd,shaft,scan,033dd580,FUN_033dd580,,,033dd5c0
0x167243d746,shake_data_brake_scale,scan,007a9db0,FUN_007a9db0,,,007936b8
0x103d3224e2,shake_data_param,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c7240
0x10c3fb0968,shake_frame_base,scan,034c1460,FUN_034c1460,,,034c1520
0xbd3619f27,shaker_rate,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c759c
0xa87abefd3,shape_data,scan,029797dc,switchD_029831fc::caseD_0,,,02979ea8
0xb270dce14,shape_scale,scan,03138844,switchD_031a59ec::caseD_3,,,03138ef8
0xaa6864b99,shape_type,xref,01124450,FUN_01124450,,,0110c358
0xaa6864b99,shape_type,xref,01124450,FUN_01124450,,,0110c3e0
0xaa6864b99,shape_type,scan,00605558,switchD_005e30bc::caseD_605558,,,00605dfc
0xaa6864b99,shape_type,scan,00aef178,FUN_00aef178,,,00aef270
0xaa6864b99,shape_type,scan,00aef178,FUN_00aef178,,,00aef2fc
0xaa6864b99,shape_type,scan,00eddee4,FUN_00eddee4,,,00edf718
0xaa6864b99,shape_type,scan,00eddee4,FUN_00eddee4,,,00edf74c
0xaa6864b99,shape_type,scan,01007690,app::item::apply_powerup_etc,_ZN3app4item17apply_powerup_etcEP9lua_State,undefined app::item::apply_powerup_etc(lua_State *),00fff58c
0xaa6864b99,shape_type,scan,01007690,app::item::apply_powerup_etc,_ZN3app4item17apply_powerup_etcEP9lua_State,undefined app::item::apply_powerup_etc(lua_State *),010013a4
0xaa6864b99,shape_type,scan,01037198,FUN_01037198,,,01026c30
0xaa6864b99,shape_type,scan,010384c0,FUN_010384c0,,,01038a18
0xaa6864b99,shape_type,scan,01078da8,FUN_01078da8,,,01078fb8
0xaa6864b99,shape_type,scan,01078da8,FUN_01078da8,,,01078fd4
0xaa6864b99,shape_type,scan,01078da8,FUN_01078da8,,,0107a6f8
0xaa6864b99,shape_type,scan,01078da8,FUN_01078da8,,,0107a714
0xaa6864b99,shape_type,scan,01265144,switchD_012701dc::caseD_0,,,01265850
0xaa6864b99,shape_type,scan,01265144,switchD_012701dc::caseD_0,,,01265914
0xaa6864b99,shape_type,scan,01265144,switchD_012701dc::caseD_0,,,01265a08
0xaa6864b99,shape_type,scan,033afd00,switchD_033afd1c::caseD_33afd00,,,033b6b9c
0x61e93d2e8,shield,scan,00c296a0,FUN_00c296a0,,,00c29788
0x61e93d2e8,shield,scan,00c296a0,FUN_00c296a0,,,00c297d4
0xb8f067556,shield_back,scan,00c296a0,FUN_00c296a0,,,00c29790
0xc362bc9a0,shield_break,scan,00641640,FUN_00641640,,,00641778
0x16856bbe5e,shield_break_xlu_frame,scan,0072d400,FUN_0072d400,,,0072db38
0x1302834a39,shield_catch_master,scan,003a0b54,switchD_003ae420::caseD_0,,,003a0da8
0x23c6cc643c,shield_catch_master_no_action_frame,scan,00399308,FUN_00399308,,,0039d148
0x13b893016b,shield_guard_degree,scan,0088d4cc,FUN_0088d4cc,,,008740f4
0xb4be0cacf,shield_heal,scan,01323c80,FUN_01323c80,,,01323cc4
0x1a3bf19a48,shield_master_shield_frame,scan,00399308,FUN_00399308,,,0039c960
0xd916fa75f,shield_normal,scan,00c296a0,FUN_00c296a0,,,00c297dc
0x102e6f20f4,shield_offset_x2,scan,0125d9f4,FUN_0125d9f4,,,0125e96c
0xf9af8a7ca,shield_parts_no,scan,0125d9f4,FUN_0125d9f4,,,0125e97c
0x189a479633,shield_rebound_air_brake,scan,006d7090,switchD_006d9fb8::caseD_d,,,006d70a4
0x18519afe55,shield_rebound_speed_add,scan,00628350,FUN_00628350,,,00628714
0x180582ac13,shield_rebound_speed_mul,scan,00628350,FUN_00628350,,,006286d4
0xfffa98b71,shield_recovery,scan,00614730,FUN_00614730,,,00614cc8
0x10a4210796,shield_recovery1,scan,00614730,FUN_00614730,,,00614ca4
0x1e4a1922e2,shield_setoff_mul_fighter_shot,scan,00641b50,FUN_00641b50,,,00641cd0
0xf2f210883,shield_shave_up,xref,02486920,FUN_02486920,,,02486d94
0x106ee960e9,shield_speed_mul,scan,0125d9f4,FUN_0125d9f4,,,0125e964
0x1b597dee73,shield_stiff_mul_attack_air,scan,0072d400,FUN_0072d400,,,0072da9c
0xeab38e7cd,shift_angle_up,scan,011fe9a0,FUN_011fe9a0,,,011ff124
0x1c6466de98,shift_control_angle_down_max,scan,011fe9a0,FUN_011fe9a0,,,011fed2c
0xc72b61b2f,shift_frames,scan,0291f120,FUN_0291f120,,,02920910
0x6e5eeaf2b,shizue,scan,0064d4e4,switchD_00636064::caseD_117,,,0064d4e4
0x960f9a5f7,sholder_l,scan,00be5660,FUN_00be5660,,,00be589c
0xd2a19ce80,sholder_l_off,scan,00be5660,FUN_00be5660,,,00be58a4
0x99af69894,sholder_r,scan,00be5660,FUN_00be5660,,,00be58c4
0xdf5c9e763,sholder_r_off,scan,00be5660,FUN_00be5660,,,00be58cc
0x57044fcbe,shoot,scan,0344eaf0,FUN_0344eaf0,,,0344ed14
0x204d79b50a,shoot_add_speed_damage_threshold,scan,01675770,FUN_01675770,,,01675988
0x1327780c74,shoot_add_speed_max,scan,01675770,FUN_01675770,,,016758c4
0x131b75332d,shoot_add_speed_min,scan,01675770,FUN_01675770,,,0167580c
0x21455db3bf,shoot_air_resistance_change_frame,scan,034f6340,std::streambuf::showmanyc,_ZNSt3__115basic_streambufIcNS_11char_traitsIcEEE9showmanycEv,undefined std::streambuf::showmanyc(void),034f6384
0x203f104d87,shoot_check_ground_extend_length,scan,00e0b130,FUN_00e0b130,,,00e0b1f4
0x1fcf43ce2a,shoot_control_accel_x_mul_air_s,scan,0088d4cc,FUN_0088d4cc,,,00874590
0x10dc578149,shoot_damage_mul,scan,009a1b00,FUN_009a1b00,,,009a2124
0x151a7e27db,shoot_delay_frame_max,scan,025878f4,FUN_025878f4,,,025858a4
0x1526731882,shoot_delay_frame_min,scan,025878f4,FUN_025878f4,,,025857b4
0x1183b3b297,shoot_float_angle,scan,034f60a0,std::streambuf::~streambuf,_ZNSt3__115basic_streambufIcNS_11char_traitsIcEEED2Ev,undefined std::streambuf::~streambuf(void),034f60d0
0x14fabf106e,shoot_fly_next_frame,scan,0103620c,FUN_0103620c,,,010367c0
0x14fabf106e,shoot_fly_next_frame,scan,0103620c,FUN_0103620c,,,010367dc
0xbd243b832,shoot_frame,scan,0103620c,FUN_0103620c,,,01036f28
0x1ec1072cc5,shoot_ground_safe_pos_offset_y,scan,01675fd0,app::sv_camera_manager::get_internal_target,_ZN3app17sv_camera_manager19get_internal_targetEv,undefined app::sv_camera_manager::get_internal_target(void),01676028
0x14597eb758,shoot_hit_stop_frame,scan,00af7d90,FUN_00af7d90,,,00aec27c
0x14597eb758,shoot_hit_stop_frame,scan,03409b20,FUN_03409b20,,,03409b8c
0x140707e4de,shoot_interval_frame,scan,0103620c,FUN_0103620c,,,01036ec8
0x1232042400,shoot_limit_length,scan,03490050,FUN_03490050,,,03490084
0x1701d31c3a,shoot_max_speed_y_mul_l,scan,0088d4cc,FUN_0088d4cc,,,008745bc
0x1776d42cac,shoot_max_speed_y_mul_m,scan,0088d4cc,FUN_0088d4cc,,,00874598
0x178cdb11cf,shoot_max_speed_y_mul_s,scan,0088d4cc,FUN_0088d4cc,,,008745ac
0x16693f824b,shoot_moveup_speed_mul,scan,00e0ebb0,app::FighterSpecializer_Tantan::set_interpolate_partial,_ZN3app25FighterSpecializer_Tantan23set_interpolate_partialERNS_7FighterEb,"undefined app::FighterSpecializer_Tantan::set_interpolate_partial(app::Fighter &,bool)",00e0ec28
0xe65691e10,shoot_offset_x,scan,0103620c,FUN_0103620c,,,01036f00
0xe65691e10,shoot_offset_x,scan,01078da8,FUN_01078da8,,,01079168
