Hash40 Hex,Label,Data Address,Adjacent Handler Address,Adjacent Handler Name,Adjacent Handler Symbol
0x158f624f2f,ui_anniv_chara_ridley,04ad9f80,,,
0x1468c0f0dc,ui_anniv_chara_robot,04ad9ed0,,,
0x16a6f03291,ui_anniv_chara_rockman,04ad9ef0,,,
0x169232b15a,ui_anniv_chara_rosetta,04ad9f00,,,
0x121bb269fc,ui_anniv_chara_roy,04ad9e48,,,
0x120e9c9000,ui_anniv_chara_ryu,04ad9f48,,,
0x15652fd930,ui_anniv_chara_samusd,04ad9db0,,,
0x14166a5d23,ui_anniv_chara_sheik,04ad9df8,,,
0x15cd5cfc3b,ui_anniv_chara_shizue,04ad9f98,,,
0x14773b0a16,ui_anniv_chara_shulk,04ad9f30,,,
0x1486f538f7,ui_anniv_chara_simon,04ad9f90,,,
0x14e186e5a6,ui_anniv_chara_snake,04ad9e88,,,
0x1489330249,ui_anniv_chara_sonic,04ad9eb0,,,
0x18f689f69f,ui_anniv_chara_szerosuit,04ad9e78,,,
0x15f37cb59c,ui_anniv_chara_tantan,04ada208,,,
0x17402e74ec,ui_anniv_chara_toonlink,04ad9ed8,,,
0x1402830bb7,ui_anniv_chara_trail,04ada230,,,
0x1480e6c585,ui_anniv_chara_wario,04ad9e80,,,
0x15f256b026,ui_anniv_chara_wiifit,04ad9ef8,,,
0x13c2a83198,ui_anniv_chara_wolf,04ad9ee0,,,
0x18ab49d04e,ui_anniv_chara_younglink,04ad9e30,,,
0x14b3ba4b53,ui_anniv_chara_zelda,04ad9e00,,,
0x1d866f8e47,ui_anniv_clear_standard_first,04ad9fb0,,,
0x1939d9ee2b,ui_anniv_complete_fighter,04ad9fa8,,,
0x160b76fc76,ui_anniv_get_spirits_1,04ad9fe0,,,
0x174db67dd4,ui_anniv_get_spirits_10,04ada028,,,
0x16927fadcc,ui_anniv_get_spirits_2,04ad9fe8,,,
0x16e5789d5a,ui_anniv_get_spirits_3,04ad9ff0,,,
0x167b1c08f9,ui_anniv_get_spirits_4,04ad9ff8,,,
0x160c1b386f,ui_anniv_get_spirits_5,04ada000,,,
0x16951269d5,ui_anniv_get_spirits_6,04ada008,,,
0x16e2155943,ui_anniv_get_spirits_7,04ada010,,,
0x1672aa44d2,ui_anniv_get_spirits_8,04ada018,,,
0x1605ad7444,ui_anniv_get_spirits_9,04ada020,,,
0x1205da9a44,ui_anniv_play_vs_1,04ada140,,,
0x13856f8032,ui_anniv_play_vs_10,04ada188,,,
0x13f268b0a4,ui_anniv_play_vs_11,04ada190,,,
0x136b61e11e,ui_anniv_play_vs_12,04ada198,,,
0x131c66d188,ui_anniv_play_vs_13,04ada1a0,,,
0x138202442b,ui_anniv_play_vs_14,04ada1a8,,,
0x13f50574bd,ui_anniv_play_vs_15,04ada1b0,,,
0x136c0c2507,ui_anniv_play_vs_16,04ada1b8,,,
0x129cd3cbfe,ui_anniv_play_vs_2,04ada148,,,
0x12ebd4fb68,ui_anniv_play_vs_3,04ada150,,,
0x1275b06ecb,ui_anniv_play_vs_4,04ada158,,,
0x1202b75e5d,ui_anniv_play_vs_5,04ada160,,,
0x129bbe0fe7,ui_anniv_play_vs_6,04ada168,,,
0x12ecb93f71,ui_anniv_play_vs_7,04ada170,,,
0x127c0622e0,ui_anniv_play_vs_8,04ada178,,,
0x120b011276,ui_anniv_play_vs_9,04ada180,,,
0x1020ddd1f9,ui_chara_dracula,04547ba8,,,
0x100a39d32e,ui_chara_galleom,04547b68,,,
0x120f2fc612,ui_chara_ganonboss,04547bb8,,,
0xf93dbbf13,ui_chara_koopag,04547b88,,,
0x10e9efb8d1,ui_chara_lioleus,04547b78,,,
0xdf6aae3d0,ui_chara_marx,04547b98,,,
0x13fdfdfb2b,ui_chara_miifighter,0455c700,,,
0x1257ab1d87,ui_chara_miigunner,0455c710,,,
0x15d7061f77,ui_chara_miiswordsman,0455c708,,,
0x14ef73f367,ui_chara_pfushigisou,04ada6e8,,,
0x12915a4ff6,ui_chara_plizardon,04ada6f0,,,
0x1280f1c82e,ui_chara_pzenigame,04ada6e0,,,
0x1c38c4da5e,ui_goods_spirit_all_attacker,04ad9af8,,,
0x1b7e1ae0d4,ui_goods_spirit_all_shuffle,04ad9af0,,,
0x1d623d6035,ui_goods_spirit_all_supporter,04ad9b00,,,
0x1c3d86d456,ui_goods_spirit_apply_flower,04ad9b38,,,
0x1edece82a6,ui_goods_spirit_charge_jamming,04ad9b28,,,
0x19763619a2,ui_goods_spirit_damage_30,04ad9b18,,,
0x19206cbe24,ui_goods_spirit_damage_50,04ad9b20,,,
0x18fa2b4b6f,ui_goods_spirit_energy_l,04ad9b68,,,
0x188d2c7bf9,ui_goods_spirit_energy_m,04ad9b60,,,
0x187723469a,ui_goods_spirit_energy_s,04ad9b58,,,
0x1dd3453b12,ui_goods_spirit_escort_weaken,04ad9b30,,,
0x19793fc3d3,ui_goods_spirit_item_lock,04ad9b40,,,
0x1c7f3ac9c2,ui_goods_spirit_quick_reload,04ad9b08,,,
0x1cc43fd633,ui_goods_spirit_retry_ticket,04ad9b10,,,
0x203f2a5401,ui_goods_spirit_roulette_luck_up,04ad9b48,,,
0x1e76b05925,ui_goods_spirit_roulette_speed,04ad9b50,,,
0x189df36794,ui_lottery_homerun_1_lv1,0453e6a0,,,
0x1804fa362e,ui_lottery_homerun_1_lv2,0453e6a8,,,
0x1873fd06b8,ui_lottery_homerun_1_lv3,0453e6b0,,,
0x18ed99931b,ui_lottery_homerun_1_lv4,0453e6b8,,,
0x189a9ea38d,ui_lottery_homerun_1_lv5,0453e6c0,,,
0x18da531d44,ui_lottery_homerun_2_lv1,0453e6d0,,,
0x18435a4cfe,ui_lottery_homerun_2_lv2,0453e6d8,,,
0x18345d7c68,ui_lottery_homerun_2_lv3,0453e6e0,,,
0x18aa39e9cb,ui_lottery_homerun_2_lv4,0453e6e8,,,
0x18dd3ed95d,ui_lottery_homerun_2_lv5,0453e6f0,,,
0x196e0fc250,ui_lottery_support_item_a,04470200,,,
0x19f70693ea,ui_lottery_support_item_b,04470208,,,
0x198001a37c,ui_lottery_support_item_c,04470210,,,
0x191e6536df,ui_lottery_support_item_d,04470218,,,
0x1c46828194,ui_mark_allbattle_unreversal,04ad98c0,,,
0x16f354aea3,ui_mark_battle_max_num,04ad98b8,,,
0x140890dc6d,ui_mark_charge_final,04ad9860,,,
0x10c7c1feb7,ui_mark_cp_level,04ad9828,,,
0x130c704ff7,ui_mark_damage_disp,04ad98a0,,,
0x14338405ef,ui_mark_def_reaction,04ad9858,,,
0x11fe29d156,ui_mark_drop_bomb,04ad98d0,,,
0x16bd3fcfcf,ui_mark_handicap_boost,04ad9868,,,
0x17599139cf,ui_mark_handicap_damage,04ad9830,,,
0xfd6e4b5ab,ui_mark_hp_mode,04ad9810,,,
0x13ea9cf384,ui_mark_item_switch,04ad9840,,,
0x12fb6e42fd,ui_mark_pause_icon,04ad9890,,,
0x16fd8d6aac,ui_mark_recovery_value,04ad9888,,,
0x13b6204250,ui_mark_rule_detail,04ad98a8,,,
0x13b6204250,ui_mark_rule_detail,04ad98b0,,,
0xf83b14356,ui_mark_rule_hp,04ad9780,,,
0x12bf2b2922,ui_mark_rule_stock,04ad9778,,,
0x11a65e8b53,ui_mark_rule_time,04ad9770,,,
0x114514443f,ui_mark_rule_type,04ad97f0,,,
0x177e4cb952,ui_mark_scaledown_stage,04ad98c8,,,
0x129626ca1a,ui_mark_score_disp,04ad9898,,,
0x1548958b77,ui_mark_spirit_shadow,04ad9820,,,
0x142ebfd3b8,ui_mark_stage_change,04ad9880,,,
0x157964ece5,ui_mark_stage_gimmick,04ad9870,,,
0x1144bdd1b3,ui_mark_stage_num,04ad9878,,,
0x14251ac758,ui_mark_stage_select,04ad9838,,,
0x1401016680,ui_mark_stage_switch,04ad9848,,,
0x1130235699,ui_mark_stock_num,04ad9808,,,
0x133257a7b1,ui_mark_team_attack,04ad9850,,,
0x13ab2df855,ui_mark_team_format,04ad97f8,,,
0x1200cb569e,ui_mark_time_limit,04ad9800,,,
0x14c12eab71,ui_mark_victory_cond,04ad9818,,,
0x1391613874,ui_shop_adventure_1,045481a8,,,
0x1391613874,ui_shop_adventure_1,0455cc70,,,
0x13086869ce,ui_shop_adventure_2,045481b0,,,
0x13086869ce,ui_shop_adventure_2,0455cc78,,,
0x137f6f5958,ui_shop_adventure_3,045481b8,,,
0x137f6f5958,ui_shop_adventure_3,0455cc80,,,
0x13e10bccfb,ui_shop_adventure_4,045481c0,,,
0x13e10bccfb,ui_shop_adventure_4,0455cc88,,,
0x13960cfc6d,ui_shop_adventure_5,045481c8,,,
0x13960cfc6d,ui_shop_adventure_5,0455cc90,,,
0x54c53a287,unira,045406a8,,,
0x54c53a287,unira,04541630,,,
0x89fcc305b,usagihat,045406c0,,,
0x89fcc305b,usagihat,04541648,,,
0x11e0c9c82f,vampire_seondform,04547bb0,,,
0x180e1c21ac,vc_bayonetta_special_l02,0453c150,,,
0x18791b113a,vc_bayonetta_special_l03,0453c158,,,
0x18e77f8499,vc_bayonetta_special_l04,0453c160,,,
0x1b6f0f1337,vc_menu_narration_excellent,044705e8,,,
0x1a91658a9c,vc_menu_narration_nailedit,044705f0,,,
0x1a43ba74c8,vc_menu_narration_nicecall,044705f8,,,
0x1a46613c1f,vc_menu_narration_teamblue,04469f38,,,
0x19a0bc2e27,vc_menu_narration_teamred,04469f30,,,
0x19c65e39d3,vc_menu_narration_waytogo,044705e0,,,
0x1bbd88b729,vc_narration_congratulation,04544530,,,
0x1bbd88b729,vc_narration_congratulation,04544538,,,
0x1bbd88b729,vc_narration_congratulation,04544550,,,
0x1bbd88b729,vc_narration_congratulation,04544588,,,
0x1bbd88b729,vc_narration_congratulation,04544590,,,
0x1bbd88b729,vc_narration_congratulation,04544598,,,
0x1bbd88b729,vc_narration_congratulation,045445a0,,,
0x118e90e4db,vc_narration_five,0453e848,,,
0x1122e34e6d,vc_narration_four,0453e840,,,
0x10e54fbe48,vc_narration_one,0453e828,,,
0x1601c2f85e,vc_narration_player_01,04544170,,,
0x1698cba9e4,vc_narration_player_02,04544178,,,
0x16efcc9972,vc_narration_player_03,04544180,,,
0x1671a80cd1,vc_narration_player_04,04544188,,,
0x1606af3c47,vc_narration_player_05,04544190,,,
0x169fa66dfd,vc_narration_player_06,04544198,,,
0x16e8a15d6b,vc_narration_player_07,045441a0,,,
0x16781e40fa,vc_narration_player_08,045441a8,,,
0x1b00bc184f,vc_narration_result_victory,04544540,,,
0x1b00bc184f,vc_narration_result_victory,04544548,,,
0x1b00bc184f,vc_narration_result_victory,04544558,,,
0x1b00bc184f,vc_narration_result_victory,04544560,,,
0x1b00bc184f,vc_narration_result_victory,04544568,,,
0x1b00bc184f,vc_narration_result_victory,04544570,,,
0x1b00bc184f,vc_narration_result_victory,04544578,,,
0x1b00bc184f,vc_narration_result_victory,04544580,,,
0x125bc0eab9,vc_narration_three,0453e838,,,
0x108ee9b2df,vc_narration_two,0453e830,,,
0x12073f7317,vc_ptrainer_call01,04560370,,,
0x129e3622ad,vc_ptrainer_call02,04560378,,,
0x12e931123b,vc_ptrainer_call03,04560368,,,
0x1324d58a82,vc_ptrainer_throw01,04560388,,,
0x13bddcdb38,vc_ptrainer_throw02,04560390,,,
0x13cadbebae,vc_ptrainer_throw03,04560380,,,
0x1354bf7e0d,vc_ptrainer_throw04,0446fe00,,,
0x1323b84e9b,vc_ptrainer_throw05,0446fe08,,,
0x13bab11f21,vc_ptrainer_throw06,0446fe10,,,
0x13cdb62fb7,vc_ptrainer_throw07,0446fe18,,,
0x135d093226,vc_ptrainer_throw08,045603b0,,,
0x132a0e02b0,vc_ptrainer_throw09,045603b8,,,
0x134ac98b55,vc_ptrainer_throw10,045603c0,,,
0xeab91811a,vegetables_set,04557fa0,,,
0x9780480b4,very_easy,0446f878,,,
0x78ff631d1,victini,04540df8,,,
0x78ff631d1,victini,04541d80,,,
0x5c7df1162,vince,04540c30,,,
0x5c7df1162,vince,04541bb8,,,
0xc4a5d253e,virtualbadge,04f913f8,,,
0xc4a5d253e,virtualbadge,04f91428,,,
0xc4a5d253e,virtualbadge,04f93a48,,,
0xc4a5d253e,virtualbadge,04f93a78,,,
0xc4a5d253e,virtualbadge,04f969c0,,,
0xc4a5d253e,virtualbadge,04f969f0,,,
0xc4a5d253e,virtualbadge,04f98e80,,,
0xc4a5d253e,virtualbadge,04f98eb0,,,
0xc4a5d253e,virtualbadge,04f9a4f8,,,
0xc4a5d253e,virtualbadge,04f9a528,,,
0xc4a5d253e,virtualbadge,04f9c150,,,
0xc4a5d253e,virtualbadge,04f9c180,,,
0xc4a5d253e,virtualbadge,04f9df10,,,
0xc4a5d253e,virtualbadge,04f9df40,,,
0xc4a5d253e,virtualbadge,04f9fec8,,,
0xc4a5d253e,virtualbadge,04f9fef8,,,
0xc4a5d253e,virtualbadge,04fa2928,,,
0xc4a5d253e,virtualbadge,04fa2958,,,
0xc4a5d253e,virtualbadge,04fa4968,,,
0xc4a5d253e,virtualbadge,04fa4998,,,
0xc4a5d253e,virtualbadge,04fa7180,,,
0xc4a5d253e,virtualbadge,04fa71b0,,,
0xc4a5d253e,virtualbadge,04fa94f8,,,
0xc4a5d253e,virtualbadge,04fa9528,,,
0xc4a5d253e,virtualbadge,04faada0,,,
0xc4a5d253e,virtualbadge,04faadd0,,,
0xc4a5d253e,virtualbadge,04fad718,,,
0xc4a5d253e,virtualbadge,04fad748,,,
0xc4a5d253e,virtualbadge,04fb0228,,,
0xc4a5d253e,virtualbadge,04fb0258,,,
0xc4a5d253e,virtualbadge,04fb2808,,,
0xc4a5d253e,virtualbadge,04fb2838,,,
0xc4a5d253e,virtualbadge,04fb49b0,,,
0xc4a5d253e,virtualbadge,04fb49e0,,,
0xc4a5d253e,virtualbadge,04fb6f68,,,
0xc4a5d253e,virtualbadge,04fb6f98,,,
0xc4a5d253e,virtualbadge,04fb8ed8,,,
0xc4a5d253e,virtualbadge,04fb8f08,,,
0xc4a5d253e,virtualbadge,04fbbb48,,,
0xc4a5d253e,virtualbadge,04fbbb78,,,
0xc4a5d253e,virtualbadge,04fbdb68,,,
0xc4a5d253e,virtualbadge,04fbdb98,,,
0xc4a5d253e,virtualbadge,04fbfb20,,,
0xc4a5d253e,virtualbadge,04fbfb50,,,
0xc4a5d253e,virtualbadge,04fc21a8,,,
0xc4a5d253e,virtualbadge,04fc21d8,,,
0xc4a5d253e,virtualbadge,04fc3f50,,,
0xc4a5d253e,virtualbadge,04fc3f80,,,
0xc4a5d253e,virtualbadge,04fc6908,,,
0xc4a5d253e,virtualbadge,04fc6938,,,
0xc4a5d253e,virtualbadge,04fc93b8,,,
0xc4a5d253e,virtualbadge,04fc93e8,,,
0xc4a5d253e,virtualbadge,04fcb040,,,
0xc4a5d253e,virtualbadge,04fcb070,,,
0xc4a5d253e,virtualbadge,04fccbe8,,,
0xc4a5d253e,virtualbadge,04fccc18,,,
0xc4a5d253e,virtualbadge,04fcfc68,,,
0xc4a5d253e,virtualbadge,04fcfc98,,,
0xc4a5d253e,virtualbadge,04fd1210,,,
0xc4a5d253e,virtualbadge,04fd1240,,,
0xc4a5d253e,virtualbadge,04fd2d98,,,
0xc4a5d253e,virtualbadge,04fd2dc8,,,
0xc4a5d253e,virtualbadge,04fd5208,,,
0xc4a5d253e,virtualbadge,04fd5238,,,
0xc4a5d253e,virtualbadge,04fd7590,,,
0xc4a5d253e,virtualbadge,04fd75c0,,,
0xc4a5d253e,virtualbadge,04fd99f8,,,
0xc4a5d253e,virtualbadge,04fd9a28,,,
0xc4a5d253e,virtualbadge,04fdb928,,,
0xc4a5d253e,virtualbadge,04fdb958,,,
0xc4a5d253e,virtualbadge,04fddac0,,,
0xc4a5d253e,virtualbadge,04fddaf0,,,
0xc4a5d253e,virtualbadge,04fdfd40,,,
0xc4a5d253e,virtualbadge,04fdfd70,,,
0xc4a5d253e,virtualbadge,04fe1998,,,
0xc4a5d253e,virtualbadge,04fe19c8,,,
0xc4a5d253e,virtualbadge,04fe3998,,,
0xc4a5d253e,virtualbadge,04fe39c8,,,
0xc4a5d253e,virtualbadge,04fe57d8,,,
0xc4a5d253e,virtualbadge,04fe5808,,,
0xc4a5d253e,virtualbadge,04fe77f0,,,
0xc4a5d253e,virtualbadge,04fe7820,,,
0xc4a5d253e,virtualbadge,04fe9438,,,
0xc4a5d253e,virtualbadge,04fe9468,,,
0xc4a5d253e,virtualbadge,04febae0,,,
0xc4a5d253e,virtualbadge,04febb10,,,
0xc4a5d253e,virtualbadge,04fed950,,,
0xc4a5d253e,virtualbadge,04fed980,,,
0xc4a5d253e,virtualbadge,04fef9e0,,,
0xc4a5d253e,virtualbadge,04fefa10,,,
0xc4a5d253e,virtualbadge,04ff0d50,,,
0xc4a5d253e,virtualbadge,04ff0d80,,,
0xc4a5d253e,virtualbadge,04ff2428,,,
0xc4a5d253e,virtualbadge,04ff2458,,,
0xc4a5d253e,virtualbadge,04ff37a8,,,
0xc4a5d253e,virtualbadge,04ff37d8,,,
0xc4a5d253e,virtualbadge,04ff5348,,,
0xc4a5d253e,virtualbadge,04ff5378,,,
0xc4a5d253e,virtualbadge,04ff8050,,,
0xc4a5d253e,virtualbadge,04ff8080,,,
0xc4a5d253e,virtualbadge,04ffa4a0,,,
0xc4a5d253e,virtualbadge,04ffa4d0,,,
0xc4a5d253e,virtualbadge,04ffd6d0,,,
0xc4a5d253e,virtualbadge,04ffd700,,,
0xc4a5d253e,virtualbadge,04fffa90,,,
0xc4a5d253e,virtualbadge,04fffac0,,,
0xc4a5d253e,virtualbadge,05001890,,,
0xc4a5d253e,virtualbadge,050018c0,,,
0xc4a5d253e,virtualbadge,050054c0,,,
0xc4a5d253e,virtualbadge,050054f0,,,
0xc4a5d253e,virtualbadge,05009278,,,
0xc4a5d253e,virtualbadge,050092a8,,,
0xc4a5d253e,virtualbadge,0500b520,,,
0xc4a5d253e,virtualbadge,0500b550,,,
0xc4a5d253e,virtualbadge,0500cdc0,,,
0xc4a5d253e,virtualbadge,0500cdf0,,,
0xc4a5d253e,virtualbadge,05010890,,,
0xc4a5d253e,virtualbadge,050108c0,,,
0xc4a5d253e,virtualbadge,05012e98,,,
0xc4a5d253e,virtualbadge,05012ec8,,,
0xc4a5d253e,virtualbadge,05015240,,,
0xc4a5d253e,virtualbadge,05015270,,,
0xc4a5d253e,virtualbadge,05017400,,,
0xc4a5d253e,virtualbadge,05017430,,,
0xc4a5d253e,virtualbadge,05019050,,,
0xc4a5d253e,virtualbadge,05019080,,,
0xc4a5d253e,virtualbadge,0501ad00,,,
0xc4a5d253e,virtualbadge,0501ad30,,,
0xc4a5d253e,virtualbadge,0501d4e0,,,
0xc4a5d253e,virtualbadge,0501d510,,,
0xc4a5d253e,virtualbadge,0501fb90,,,
0xc4a5d253e,virtualbadge,0501fbc0,,,
0xc4a5d253e,virtualbadge,050216a8,,,
0xc4a5d253e,virtualbadge,050216d8,,,
0xc4a5d253e,virtualbadge,050237f8,,,
0xc4a5d253e,virtualbadge,05023828,,,
0xc4a5d253e,virtualbadge,05025770,,,
0xc4a5d253e,virtualbadge,050257a0,,,
0xc4a5d253e,virtualbadge,05027320,,,
0xc4a5d253e,virtualbadge,05027350,,,
0xc4a5d253e,virtualbadge,05029868,,,
0xc4a5d253e,virtualbadge,05029898,,,
0xc4a5d253e,virtualbadge,0502c7b8,,,
0xc4a5d253e,virtualbadge,0502c7e8,,,
0xc4a5d253e,virtualbadge,0502fae0,,,
0xc4a5d253e,virtualbadge,0502fb10,,,
0xc4a5d253e,virtualbadge,050317c0,,,
0xc4a5d253e,virtualbadge,050317f0,,,
0xc4a5d253e,virtualbadge,050331c0,,,
0xc4a5d253e,virtualbadge,050331f0,,,
0xc4a5d253e,virtualbadge,05035898,,,
0xc4a5d253e,virtualbadge,050358c8,,,
0xc4a5d253e,virtualbadge,05037b18,,,
0xc4a5d253e,virtualbadge,05037b48,,,
0xc4a5d253e,virtualbadge,05039a68,,,
0xc4a5d253e,virtualbadge,05039a98,,,
0xc4a5d253e,virtualbadge,0503c6d8,,,
0xc4a5d253e,virtualbadge,0503c708,,,
0xc4a5d253e,virtualbadge,0503e760,,,
0xc4a5d253e,virtualbadge,0503e790,,,
0xc4a5d253e,virtualbadge,05040ef0,,,
0xc4a5d253e,virtualbadge,05040f20,,,
0xc4a5d253e,virtualbadge,05043b00,,,
0xc4a5d253e,virtualbadge,05043b30,,,
0xc4a5d253e,virtualbadge,05045db8,,,
0xc4a5d253e,virtualbadge,05045de8,,,
0xc4a5d253e,virtualbadge,05048538,,,
0xc4a5d253e,virtualbadge,05048568,,,
0xc4a5d253e,virtualbadge,0504ab08,,,
0xc4a5d253e,virtualbadge,0504ab38,,,
0xc4a5d253e,virtualbadge,0504cf90,,,
0xc4a5d253e,virtualbadge,0504cfc0,,,
0xc4a5d253e,virtualbadge,0504f258,,,
0xc4a5d253e,virtualbadge,0504f288,,,
0xc4a5d253e,virtualbadge,05051200,,,
0xc4a5d253e,virtualbadge,05051230,,,
0xc4a5d253e,virtualbadge,050542a8,,,
0xc4a5d253e,virtualbadge,050542d8,,,
0xc4a5d253e,virtualbadge,050560c0,,,
0xc4a5d253e,virtualbadge,050560f0,,,
0xc4a5d253e,virtualbadge,05058608,,,
0xc4a5d253e,virtualbadge,05058638,,,
0xc4a5d253e,virtualbadge,0505a8f0,,,
0xc4a5d253e,virtualbadge,0505a920,,,
0xc4a5d253e,virtualbadge,0505cdd0,,,
0xc4a5d253e,virtualbadge,0505ce00,,,
0x102d90645b,virtualbadgeflip,04fb8e00,,,
0x102d90645b,virtualbadgeflip,04fb8e30,,,
0xdac6f5d11,virtualbeetle,04f914b8,,,
0xdac6f5d11,virtualbeetle,04f93b08,,,
0xdac6f5d11,virtualbeetle,04f96a80,,,
0xdac6f5d11,virtualbeetle,04f98f40,,,
0xdac6f5d11,virtualbeetle,04f9a5b8,,,
0xdac6f5d11,virtualbeetle,04f9c210,,,
0xdac6f5d11,virtualbeetle,04f9dfd0,,,
0xdac6f5d11,virtualbeetle,04f9ff88,,,
0xdac6f5d11,virtualbeetle,04fa29e8,,,
0xdac6f5d11,virtualbeetle,04fa4a28,,,
0xdac6f5d11,virtualbeetle,04fa7240,,,
0xdac6f5d11,virtualbeetle,04fa95b8,,,
0xdac6f5d11,virtualbeetle,04faae60,,,
0xdac6f5d11,virtualbeetle,04fad7d8,,,
0xdac6f5d11,virtualbeetle,04fb02e8,,,
0xdac6f5d11,virtualbeetle,04fb28c8,,,
0xdac6f5d11,virtualbeetle,04fb4a70,,,
0xdac6f5d11,virtualbeetle,04fb7028,,,
0xdac6f5d11,virtualbeetle,04fb8ec0,,,
0xdac6f5d11,virtualbeetle,04fb8f98,,,
0xdac6f5d11,virtualbeetle,04fbbc08,,,
0xdac6f5d11,virtualbeetle,04fbdc28,,,
0xdac6f5d11,virtualbeetle,04fbfbe0,,,
0xdac6f5d11,virtualbeetle,04fc2268,,,
0xdac6f5d11,virtualbeetle,04fc4010,,,
0xdac6f5d11,virtualbeetle,04fc69c8,,,
0xdac6f5d11,virtualbeetle,04fc9478,,,
0xdac6f5d11,virtualbeetle,04fcb100,,,
0xdac6f5d11,virtualbeetle,04fccca8,,,
0xdac6f5d11,virtualbeetle,04fcfd28,,,
0xdac6f5d11,virtualbeetle,04fd12d0,,,
0xdac6f5d11,virtualbeetle,04fd2e58,,,
0xdac6f5d11,virtualbeetle,04fd52c8,,,
0xdac6f5d11,virtualbeetle,04fd7650,,,
0xdac6f5d11,virtualbeetle,04fd9ab8,,,
0xdac6f5d11,virtualbeetle,04fdb9e8,,,
0xdac6f5d11,virtualbeetle,04fddb80,,,
0xdac6f5d11,virtualbeetle,04fdfe00,,,
0xdac6f5d11,virtualbeetle,04fe1a58,,,
0xdac6f5d11,virtualbeetle,04fe3a58,,,
0xdac6f5d11,virtualbeetle,04fe5898,,,
0xdac6f5d11,virtualbeetle,04fe78b0,,,
0xdac6f5d11,virtualbeetle,04fe94f8,,,
0xdac6f5d11,virtualbeetle,04febba0,,,
0xdac6f5d11,virtualbeetle,04feda10,,,
0xdac6f5d11,virtualbeetle,04fefaa0,,,
0xdac6f5d11,virtualbeetle,04ff0e10,,,
0xdac6f5d11,virtualbeetle,04ff24e8,,,
0xdac6f5d11,virtualbeetle,04ff3868,,,
0xdac6f5d11,virtualbeetle,04ff5408,,,
0xdac6f5d11,virtualbeetle,04ff8110,,,
0xdac6f5d11,virtualbeetle,04ffa560,,,
0xdac6f5d11,virtualbeetle,04ffd790,,,
0xdac6f5d11,virtualbeetle,04fffb50,,,
0xdac6f5d11,virtualbeetle,05001950,,,
0xdac6f5d11,virtualbeetle,05005580,,,
0xdac6f5d11,virtualbeetle,05009338,,,
0xdac6f5d11,virtualbeetle,0500b5e0,,,
0xdac6f5d11,virtualbeetle,0500ce80,,,
0xdac6f5d11,virtualbeetle,05010950,,,
0xdac6f5d11,virtualbeetle,05012f58,,,
0xdac6f5d11,virtualbeetle,05015300,,,
0xdac6f5d11,virtualbeetle,050174c0,,,
0xdac6f5d11,virtualbeetle,05019110,,,
0xdac6f5d11,virtualbeetle,0501adc0,,,
0xdac6f5d11,virtualbeetle,0501d5a0,,,
0xdac6f5d11,virtualbeetle,0501fc50,,,
0xdac6f5d11,virtualbeetle,05021768,,,
0xdac6f5d11,virtualbeetle,050238b8,,,
0xdac6f5d11,virtualbeetle,05025830,,,
0xdac6f5d11,virtualbeetle,050273e0,,,
0xdac6f5d11,virtualbeetle,05029928,,,
0xdac6f5d11,virtualbeetle,0502c878,,,
0xdac6f5d11,virtualbeetle,0502fba0,,,
0xdac6f5d11,virtualbeetle,05031880,,,
0xdac6f5d11,virtualbeetle,05033280,,,
0xdac6f5d11,virtualbeetle,05035958,,,
0xdac6f5d11,virtualbeetle,05037bd8,,,
0xdac6f5d11,virtualbeetle,05039b28,,,
0xdac6f5d11,virtualbeetle,0503c798,,,
0xdac6f5d11,virtualbeetle,0503e820,,,
0xdac6f5d11,virtualbeetle,05040fb0,,,
0xdac6f5d11,virtualbeetle,05043bc0,,,
0xdac6f5d11,virtualbeetle,05045e78,,,
0xdac6f5d11,virtualbeetle,050485f8,,,
0xdac6f5d11,virtualbeetle,0504abc8,,,
0xdac6f5d11,virtualbeetle,0504d050,,,
0xdac6f5d11,virtualbeetle,0504f318,,,
0xdac6f5d11,virtualbeetle,050512c0,,,
0xdac6f5d11,virtualbeetle,05054368,,,
0xdac6f5d11,virtualbeetle,05056180,,,
0xdac6f5d11,virtualbeetle,050586c8,,,
0xdac6f5d11,virtualbeetle,0505a9b0,,,
0xdac6f5d11,virtualbeetle,0505ce90,,,
0x136b351745,virtualfinalattack1,0453d0c0,,,
0x13f23c46ff,virtualfinalattack2,0453d0c8,,,
0x13853b7669,virtualfinalattack3,0453d0d0,,,
0x131b5fe3ca,virtualfinalattack4,0453d0d8,,,
0x136c58d35c,virtualfinalattack5,0453d0e0,,,
0x13f55182e6,virtualfinalattack6,0453d0e8,,,
0x138256b270,virtualfinalattack7,0453d0f0,,,
0x1312e9afe1,virtualfinalattack8,0453d0f8,,,
0xcc94b4023,virtualgbeam,052157a0,,,
0xafd4837ec,virtualhat,04f91410,,,
0xafd4837ec,virtualhat,04f91440,,,
0xafd4837ec,virtualhat,04f914a0,,,
0xafd4837ec,virtualhat,04f93a60,,,
0xafd4837ec,virtualhat,04f93a90,,,
0xafd4837ec,virtualhat,04f93af0,,,
0xafd4837ec,virtualhat,04f969d8,,,
0xafd4837ec,virtualhat,04f96a08,,,
0xafd4837ec,virtualhat,04f96a68,,,
0xafd4837ec,virtualhat,04f98e98,,,
0xafd4837ec,virtualhat,04f98ec8,,,
0xafd4837ec,virtualhat,04f98f28,,,
